id	cases	file_name	md5sum	file_id	file_size
270356b5-f258-49b3-a850-16ea88ec6c76	[{'case_id': '2e243f0e-9d7d-4cb0-9678-70607f90430a'}]	5c0aa745-6bad-4f9c-901b-5f0a0277b12d.rna_seq.augmented_star_gene_counts.tsv	9713fe7131b56cea6b199097669d4c3b	270356b5-f258-49b3-a850-16ea88ec6c76	4255432
8603da6b-3bb9-4fff-b409-c5af2afd53b3	[{'case_id': '32bc7cc4-d185-4594-bbee-4b96410be512'}]	3d31d7a9-76b8-41f4-a037-0dfe6a4ecb0c.rna_seq.augmented_star_gene_counts.tsv	7d8f562957e01aa81ea217575c415dd1	8603da6b-3bb9-4fff-b409-c5af2afd53b3	4248499
4dc3285f-fd32-4a3e-ad59-28597ab5323a	[{'case_id': '89e867de-d30e-4bfc-a453-0a76309dabd5'}]	9918029c-763f-4458-b929-a4db95fd5e1a.rna_seq.augmented_star_gene_counts.tsv	ff9f1e30e6da0613c750b6e6597b48c9	4dc3285f-fd32-4a3e-ad59-28597ab5323a	4247222
0f1bec43-6235-4390-a148-e7038126c0c8	[{'case_id': '8ace3b8c-f23e-48a9-a137-9e046bd9549b'}]	040e40de-4c19-423f-98dc-151e2633d085.rna_seq.augmented_star_gene_counts.tsv	472397d706d76e80acac67a1a5aae80b	0f1bec43-6235-4390-a148-e7038126c0c8	4240975
2c3000b7-4db9-4f00-a82a-ca6802806631	[{'case_id': '8b525ec6-d24b-49d4-bfcb-b354de4dae7c'}]	db70cd04-821e-43a7-bac1-815a30172be1.rna_seq.augmented_star_gene_counts.tsv	306061dfe746b3c74fa22ff078cb630a	2c3000b7-4db9-4f00-a82a-ca6802806631	4233972
11631339-f447-4b28-97a8-3c7c6ccbc843	[{'case_id': '31427699-e27a-4035-8925-6d8d6900d097'}]	97ec0a19-d386-48fc-842c-78488b0d41f3.rna_seq.augmented_star_gene_counts.tsv	40e5ae1bf663ec0c403a1720691749d6	11631339-f447-4b28-97a8-3c7c6ccbc843	4253012
99ce2ebd-7a50-4808-ba75-8626ad6d7cfd	[{'case_id': '1b4cfad1-e353-4411-97b6-2b7b9309e95e'}]	8229679f-179d-42b8-a9e7-7d733fe9969e.rna_seq.augmented_star_gene_counts.tsv	bbcd65b357f8d24230213eb1337d5e29	99ce2ebd-7a50-4808-ba75-8626ad6d7cfd	4244017
2dc5eb24-fb84-455a-ae05-3b58ad2fc284	[{'case_id': '4e42fdc5-2a8b-49e9-87ef-6db7a6692d08'}]	54aca121-5b70-4833-84ac-c7506a57bd02.rna_seq.augmented_star_gene_counts.tsv	2dcdfde47a00f83dc515e8b967cad374	2dc5eb24-fb84-455a-ae05-3b58ad2fc284	4228178
5d875fca-d1ff-4c08-9dfa-0f1e67dc586b	[{'case_id': '1b703058-e596-45bc-80fe-8b98d545c2e2'}]	1467bc96-cad8-4011-962e-d43e6c725f63.rna_seq.augmented_star_gene_counts.tsv	4cd770ce375dd3ca31cb170f83659f0e	5d875fca-d1ff-4c08-9dfa-0f1e67dc586b	4249921
9d535d7d-0fff-4134-be8f-daa6d687a48c	[{'case_id': '4e509f73-99c7-48eb-a3a4-d34e3bface33'}]	11d450a3-4578-4444-8ddf-613b5868b683.rna_seq.augmented_star_gene_counts.tsv	a1569f872d3689571945946868bb817e	9d535d7d-0fff-4134-be8f-daa6d687a48c	4242665
ec2687cf-9496-4232-9a96-41b935d6ffb3	[{'case_id': '76bd9bb9-9a8b-4a90-bb7c-eafe76472ee4'}]	fb5f0118-87fb-409f-89d8-9bd9f06867b9.rna_seq.augmented_star_gene_counts.tsv	a54ea62a91c04349ed161a732ed3bf03	ec2687cf-9496-4232-9a96-41b935d6ffb3	4238618
19318058-604e-4c3b-a037-eab07708ff82	[{'case_id': '77e25ae8-82ec-4dea-8e62-1176f27e47ba'}]	ede34eaa-699a-496a-a3d3-8ef57ddbdb43.rna_seq.augmented_star_gene_counts.tsv	2917e90f2281bb03150135c7fb4457bd	19318058-604e-4c3b-a037-eab07708ff82	4253059
8849e5bf-ff35-4cbf-972c-01fb92201a73	[{'case_id': 'ddcbdac6-9e43-4146-a611-d033125eba14'}]	feb7140e-d822-4462-8dfa-7a63805ac740.rna_seq.augmented_star_gene_counts.tsv	e2a6d47d3a8a4d33f7ed25851b21da3f	8849e5bf-ff35-4cbf-972c-01fb92201a73	4257533
55214dd2-b3e8-444c-9d02-3db6008b1920	[{'case_id': 'ddcbdac6-9e43-4146-a611-d033125eba14'}]	cfe1c805-2211-419c-bf9a-e0c8b5020dce.rna_seq.augmented_star_gene_counts.tsv	f76fab9540549e4bd3ce57ca78473b08	55214dd2-b3e8-444c-9d02-3db6008b1920	4234838
b2fdef29-2c03-4aaf-bac8-2e1e5d07333b	[{'case_id': 'dddd8e2f-e540-418a-b02e-698d18a12c14'}]	7acbca97-f38d-4da8-8d82-53a8eb0a43ef.rna_seq.augmented_star_gene_counts.tsv	1e01ba0f5293026a3851fb3be2ab83e5	b2fdef29-2c03-4aaf-bac8-2e1e5d07333b	4259735
5461f36b-c2a2-4a6a-8b17-444c143655fc	[{'case_id': '7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a'}]	df539d11-132f-4320-9365-14d529ae2186.rna_seq.augmented_star_gene_counts.tsv	9513d951b29532ef9f873530a400f995	5461f36b-c2a2-4a6a-8b17-444c143655fc	4241823
7000e222-556a-4548-9542-9337ba70f79c	[{'case_id': '7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a'}]	5d282b59-c7dc-4f08-ad05-b5eae4bd8e94.rna_seq.augmented_star_gene_counts.tsv	8019aac098fb5ec7d61298d6c62c96c4	7000e222-556a-4548-9542-9337ba70f79c	4250737
de98339e-9b13-4def-b3d9-234fdc784cec	[{'case_id': '7dcf550c-90ce-4f63-aecd-0e46897e2a3e'}]	1075d95f-6d27-42e1-a67a-73d5247c8a68.rna_seq.augmented_star_gene_counts.tsv	30caee6d8d898843096cd8c4c284972a	de98339e-9b13-4def-b3d9-234fdc784cec	4245387
dbbacb2c-b675-4a35-a6ff-157865f24945	[{'case_id': '433427a1-bacf-4381-91ba-5fec8a0953f9'}]	4614147d-8f49-42b0-a43d-3ef88e6f0af4.rna_seq.augmented_star_gene_counts.tsv	f06b18b382d02ce38e4a33db04725ac8	dbbacb2c-b675-4a35-a6ff-157865f24945	4240769
cd9fd232-1d69-4ef0-911d-28130243994f	[{'case_id': '44bec761-b603-49c0-8634-f6bfe0319bb1'}]	33debcbe-cd9a-422d-8214-68606f68ac5a.rna_seq.augmented_star_gene_counts.tsv	88a00a0ceed5fa0ca61668bd130a55ee	cd9fd232-1d69-4ef0-911d-28130243994f	4225922
0e89f9f0-419f-46e7-981d-781a1302e4be	[{'case_id': '433427a1-bacf-4381-91ba-5fec8a0953f9'}]	98f19a00-fd01-46b1-a75d-f66522ebde2d.rna_seq.augmented_star_gene_counts.tsv	b83d212b0ea13e7675ef9d9cd1833343	0e89f9f0-419f-46e7-981d-781a1302e4be	4240405
a3e73f16-dc65-4c2e-9846-052b8fae144c	[{'case_id': '7eb18190-5a41-4637-9783-f81bbde499e4'}]	682169e0-f36b-430c-896f-c93668b4ce78.rna_seq.augmented_star_gene_counts.tsv	d3bc2ac78026de712a00f4df2543c098	a3e73f16-dc65-4c2e-9846-052b8fae144c	4236235
cbfb8ffe-ae83-4a16-aaa6-f21ea893cb8d	[{'case_id': '4510295e-8aa7-4ef1-b2b7-91cc902f8200'}]	b1f7e629-7a99-4b1f-85e4-bafb87724aea.rna_seq.augmented_star_gene_counts.tsv	14c0b4e026cb38d6cb9ca86e68900842	cbfb8ffe-ae83-4a16-aaa6-f21ea893cb8d	4250450
8256e097-4476-4906-a5c5-c9da288a363a	[{'case_id': '451e1a67-47e6-4738-99d7-fb7771ef61a3'}]	1a112735-ff30-4c94-953f-444ccad2afe2.rna_seq.augmented_star_gene_counts.tsv	207573464e83e59b46a1943654e96e82	8256e097-4476-4906-a5c5-c9da288a363a	4251168
4ad2cbb3-5bca-462b-af1f-8a292c317722	[{'case_id': '5700c1b3-922a-4401-8ab8-89028908d696'}]	e8909d26-a289-4dc7-a819-5883c621efac.rna_seq.augmented_star_gene_counts.tsv	72467f75385aa52acfaa414be2282a96	4ad2cbb3-5bca-462b-af1f-8a292c317722	4262880
0710056c-2f04-4182-90ca-45492dd6444c	[{'case_id': '44954053-0b93-4577-a436-42777e442300'}]	9d0f51bf-a66d-4ea1-8599-2aee772c165b.rna_seq.augmented_star_gene_counts.tsv	07842cf192dc9b24c0b238860fe2f9d6	0710056c-2f04-4182-90ca-45492dd6444c	4245674
e4f80aa3-eace-4ab4-afff-69d952ed5442	[{'case_id': '5e670fec-8992-44bf-8657-f7f9a272306b'}]	ecf14d2a-e353-4674-9b3f-f0d11bcc9900.rna_seq.augmented_star_gene_counts.tsv	e8b2f1d76463f452e0ddf46d6d12c013	e4f80aa3-eace-4ab4-afff-69d952ed5442	4249372
cee1efda-644b-4cee-aad2-d7f5ca93cdec	[{'case_id': '5f5964a8-8e07-4620-98f0-93d162dbc31e'}]	1924888b-3b46-4079-a403-d758975a37bd.rna_seq.augmented_star_gene_counts.tsv	abe3689537e815e994dd8e7d608de55a	cee1efda-644b-4cee-aad2-d7f5ca93cdec	4239476
4f464ced-080f-41f1-9a00-955db0d5fda6	[{'case_id': '5a57dc25-d252-4b22-b192-4de630d7002f'}]	dc76c717-eaa0-49d7-a228-2fce7a536e42.rna_seq.augmented_star_gene_counts.tsv	04404aa56bd6e68b44acf9906e7266c4	4f464ced-080f-41f1-9a00-955db0d5fda6	4262264
31180222-da6e-4106-9b49-09be93d68138	[{'case_id': '5a5f0f48-2b13-4e78-b130-901b85d9a7f3'}]	7289e7d5-65af-4d53-a4de-2691991d90d6.rna_seq.augmented_star_gene_counts.tsv	2931bd7bc9dc967d508b0e68a39b7f62	31180222-da6e-4106-9b49-09be93d68138	4245219
4e261db3-6727-49bc-8a2e-77a7a30b4fa7	[{'case_id': '6f4c8d30-47fb-47df-9eb7-4e5881e3711e'}]	3a264c56-869b-4572-89d5-12894386a0de.rna_seq.augmented_star_gene_counts.tsv	ea2ecd06445ac7e05cc6e8e9dbcbaf1e	4e261db3-6727-49bc-8a2e-77a7a30b4fa7	4243123
1852f5d0-ce76-4f0d-87a7-0383f338c96b	[{'case_id': '5dd423e8-feaa-4568-a750-500948c41d6c'}]	de57eef8-932d-4e4f-a67d-835a87d72116.rna_seq.augmented_star_gene_counts.tsv	835429fb521091f61a3edbd1dd00c551	1852f5d0-ce76-4f0d-87a7-0383f338c96b	4248561
a835cfe4-9359-4178-9c9a-44ecb4173e47	[{'case_id': '5e2cbc56-97f9-4b94-ade2-a3f739bcc7be'}]	bd5e632d-9a7d-454f-838e-10b76665a4d3.rna_seq.augmented_star_gene_counts.tsv	eda2a58201779b5e4e3a5c4343fe4688	a835cfe4-9359-4178-9c9a-44ecb4173e47	4256401
a39defa6-87ec-4855-ab78-44f6b46152e1	[{'case_id': '6f6afd31-b5dd-48ab-b18f-6390ba18a5f0'}]	bf2a1913-2806-4b97-bcc6-e7038b900e15.rna_seq.augmented_star_gene_counts.tsv	03bea7e118b830719e5ed588d7beccc6	a39defa6-87ec-4855-ab78-44f6b46152e1	4237891
0a511373-8fd3-433a-a5e1-877530d6a239	[{'case_id': '8c7e74e0-71ef-49b8-9217-94b8ef740ef9'}]	5991af25-0b64-43d2-867a-6b9713b17af9.rna_seq.augmented_star_gene_counts.tsv	b2c3b9c92c07f366e07a93c82b3668c4	0a511373-8fd3-433a-a5e1-877530d6a239	4237547
3ecfecef-4180-4b7a-8d9a-5532b47ef500	[{'case_id': '4958c36f-1dc7-4f14-9dec-36e14107dbe3'}]	c2fe2d79-efb1-4e4d-a297-bd6b15703d10.rna_seq.augmented_star_gene_counts.tsv	e450da693d84fff631132c64f0c190c0	3ecfecef-4180-4b7a-8d9a-5532b47ef500	4248652
36a42825-dbc2-4dff-828c-e5008207d254	[{'case_id': 'e0375a8b-a135-4103-a59d-39063fcf4a6f'}]	66116a4d-210d-45f8-8dba-3f8c79566ecc.rna_seq.augmented_star_gene_counts.tsv	beff02c743a1fa3f13c674e45cbe0613	36a42825-dbc2-4dff-828c-e5008207d254	4239358
c28e4bbf-6ddc-42fd-9268-826edc17aee5	[{'case_id': 'e0b1bcd2-1139-44b9-98b3-67bcf92bcc39'}]	cae39998-47d3-4a80-8acb-67d3a9518306.rna_seq.augmented_star_gene_counts.tsv	1e428351f2a73c8d6ef98973d3a80c2b	c28e4bbf-6ddc-42fd-9268-826edc17aee5	4266924
55f42211-4119-40a3-b5e4-329e913ef910	[{'case_id': '8f34cb4c-5798-47a0-89a1-f0ee26a8ae93'}]	9f5a0552-a0a1-4aa7-a32d-7a1951889cdd.rna_seq.augmented_star_gene_counts.tsv	9265bbb3cc2685e8262ad2cc8a20d81b	55f42211-4119-40a3-b5e4-329e913ef910	4252591
d1237195-a00b-4c52-86b3-4627c42eb14c	[{'case_id': 'cf9db1af-17f0-490e-8139-142bd704763a'}]	b7c49a13-6b0f-411a-940e-b35c17818aaa.rna_seq.augmented_star_gene_counts.tsv	1f3748d7f5a668e0e052035860bc9297	d1237195-a00b-4c52-86b3-4627c42eb14c	4244788
44c12577-af9f-4f8c-8b18-24269d6604cb	[{'case_id': 'cffe832c-8a81-4cdb-8b25-df7f35afafdc'}]	c7066edf-43fc-4bcf-bb63-ab75860d2410.rna_seq.augmented_star_gene_counts.tsv	646ec57f810fa2c31d55456699f0fba2	44c12577-af9f-4f8c-8b18-24269d6604cb	4250788
1d8697f1-4e89-4987-b26b-a29d791f19ca	[{'case_id': 'e1786e78-ac46-46fd-8ce0-8f7456e46082'}]	7d2b6ff4-8f35-41cf-b078-3e78d0b81800.rna_seq.augmented_star_gene_counts.tsv	fd3a1e9594e49324f9499fac9e31fcdf	1d8697f1-4e89-4987-b26b-a29d791f19ca	4232606
dad6be14-a519-478d-9f53-122417453a0e	[{'case_id': '910655da-2c12-4572-96b7-ded616e69b4b'}]	5d96c14c-7c43-40a1-ba9a-b482a0ad00ee.rna_seq.augmented_star_gene_counts.tsv	3409a321eb5472bb5abe6c3596ea0b6c	dad6be14-a519-478d-9f53-122417453a0e	4240238
e6ea1343-0da3-43f3-9845-4845db02edb8	[{'case_id': '929acc67-b8bf-4f65-9110-380e44ab66b7'}]	697cb422-6fda-499a-b808-9ca2357b9b51.rna_seq.augmented_star_gene_counts.tsv	46d3d5abcf6c9952ba7546a3f43f36ab	e6ea1343-0da3-43f3-9845-4845db02edb8	4232893
3253f315-5ea3-44fc-899f-f9e8f5b6fa96	[{'case_id': '91da548b-5c64-49c3-a44a-1ef115f53311'}]	01f6286b-8422-4f16-bec3-871c86396790.rna_seq.augmented_star_gene_counts.tsv	47ce58e09da2a59df3358137c045d0aa	3253f315-5ea3-44fc-899f-f9e8f5b6fa96	4229284
21836f98-cc95-46d3-8f40-6c9625f940ba	[{'case_id': '92b842c5-f71b-4ef7-ba86-358d28e0966f'}]	b6df0d7c-1c41-4b7d-8685-ce6fba4e7ab3.rna_seq.augmented_star_gene_counts.tsv	fc906144d7aabf338da29eb930f785be	21836f98-cc95-46d3-8f40-6c9625f940ba	4228706
27513ce4-3807-481f-abcb-c59774a90519	[{'case_id': '93ed6066-b567-4e1c-ab81-23370f9d3452'}]	e682e28e-0611-4e92-899c-637fde17423d.rna_seq.augmented_star_gene_counts.tsv	eff0d5a74dadb4307db0bdc952793a06	27513ce4-3807-481f-abcb-c59774a90519	4233945
5728b421-9832-417b-8963-b7b17decc58e	[{'case_id': '9495f029-9882-4c9b-a557-b3aec9e91698'}]	ea1ff936-0327-419f-b104-008511b8af5d.rna_seq.augmented_star_gene_counts.tsv	889e900b4f9b77f90a4d8db7c3ada4e1	5728b421-9832-417b-8963-b7b17decc58e	4237343
bbd09e9b-84ba-458f-a595-b03069b843dd	[{'case_id': '95c53f69-0f05-4348-822a-571f3d757001'}]	2100a159-27a6-47f2-a2f2-58f5343e88b0.rna_seq.augmented_star_gene_counts.tsv	9e7c5927530a08b7b71f8c7999aa97cc	bbd09e9b-84ba-458f-a595-b03069b843dd	4241021
150cf3db-44a8-4553-a648-66913d68adde	[{'case_id': '95cef916-5545-455b-920c-773a54fc7676'}]	099445c1-bd35-43ac-ab7e-9a8a9999c9a7.rna_seq.augmented_star_gene_counts.tsv	92ff46a6053021b8417225f4ca399ee6	150cf3db-44a8-4553-a648-66913d68adde	4228932
a8fa9282-6695-477a-8202-73882cdfa8f7	[{'case_id': '96f02be7-f2df-483c-8968-a5bd2d887206'}]	77e4a7c3-f2cd-4b5e-8c18-bfa3ce91cf56.rna_seq.augmented_star_gene_counts.tsv	9f6066279c5b4ea21c6792af87bcecc1	a8fa9282-6695-477a-8202-73882cdfa8f7	4243328
0a74ea3f-dadc-4c9f-96ea-62a77c1e602c	[{'case_id': '33cea538-4c3f-470a-972d-257c43241ab4'}]	4fa35f20-e26e-4bb0-811d-b307e3927904.rna_seq.augmented_star_gene_counts.tsv	770efd27048e2f5be057406087d55e20	0a74ea3f-dadc-4c9f-96ea-62a77c1e602c	4234417
f36e613e-af30-4b1c-aaf3-89540e05ddb1	[{'case_id': '34ab0cb8-bf19-4cbb-b4eb-3c45ee5aa60b'}]	281a89c1-e817-49d4-afa1-2894c2747919.rna_seq.augmented_star_gene_counts.tsv	aacb84ccf17c8f924e5afbd2c6bba7bb	f36e613e-af30-4b1c-aaf3-89540e05ddb1	4246121
c642f518-6ba5-4c90-9f0c-0bad0ed80199	[{'case_id': 'a851ca14-7bbf-455b-a054-ec03979a4247'}]	ea16db3d-eb2a-44b3-bf22-258e583dbcf4.rna_seq.augmented_star_gene_counts.tsv	71ecce6a17aef3116e9c9f6e594f80be	c642f518-6ba5-4c90-9f0c-0bad0ed80199	4241370
cf0ca663-a857-4aea-ab72-b0d4373b2456	[{'case_id': 'a851ca14-7bbf-455b-a054-ec03979a4247'}]	4abd29b3-0a83-41d3-a741-bcc5b6d2f98a.rna_seq.augmented_star_gene_counts.tsv	e86c0c61f1182b6a7966b2a18901a131	cf0ca663-a857-4aea-ab72-b0d4373b2456	4262152
da8c5f1e-a4e3-46bd-adb3-ce758e654983	[{'case_id': '35ca5e2a-861a-4dd2-a4ce-d294cf080da3'}]	c36f7911-13d2-4230-a5f5-e9c562d763bc.rna_seq.augmented_star_gene_counts.tsv	b947906d12c1401f39cc89ab90d37413	da8c5f1e-a4e3-46bd-adb3-ce758e654983	4230563
466bf078-4844-457e-8f59-7b0ca28024d8	[{'case_id': 'a8a33ba9-0976-4e19-b0e9-fa5ba4d4eaa8'}]	ec60e081-f075-4c72-b1e7-62e1f1429fc1.rna_seq.augmented_star_gene_counts.tsv	8b9d2b58f89cefbbb3a9236a1548357e	466bf078-4844-457e-8f59-7b0ca28024d8	4234823
ec7b77d4-41a2-4892-be79-23cb24f986d3	[{'case_id': '3886b4fb-ba22-4a50-b11a-a6893951f170'}]	7d736f2b-b73e-4fc1-8d3f-9f350f88171a.rna_seq.augmented_star_gene_counts.tsv	4e9062338df094d1c925deabe44e949d	ec7b77d4-41a2-4892-be79-23cb24f986d3	4247933
0682b5b9-8529-4152-b6f9-1a13180eedee	[{'case_id': 'a6e5f869-1182-4f81-b4bb-cf55261c8f3f'}]	d5066dc8-74bb-415a-84aa-9f74b61faa20.rna_seq.augmented_star_gene_counts.tsv	ccd83c23e5bf9b02d92a83681d3d1204	0682b5b9-8529-4152-b6f9-1a13180eedee	4248081
b9a1e2f1-e5c4-4855-9720-4c168474dd26	[{'case_id': 'ba39bfbc-5cac-4f6c-b55c-4eee3466ee93'}]	5028f9f0-d9ff-4439-9084-fee423ad4ca7.rna_seq.augmented_star_gene_counts.tsv	f5d1a972d49161a31e0b7bd18a071e61	b9a1e2f1-e5c4-4855-9720-4c168474dd26	4261226
683e004b-7992-4250-a94b-c355c45725d2	[{'case_id': 'ba39bfbc-5cac-4f6c-b55c-4eee3466ee93'}]	50108c12-718c-48fc-8f76-23ce0c13e2e6.rna_seq.augmented_star_gene_counts.tsv	e09cfb8101687f5716e3e359b7a358fb	683e004b-7992-4250-a94b-c355c45725d2	4250540
fbdb3ca1-c7c8-437e-a315-25e3bc623236	[{'case_id': '3aaabc62-f5a4-4025-9b29-5adf82c86c84'}]	a740aa2d-a410-443f-99f4-3a123deb2f41.rna_seq.augmented_star_gene_counts.tsv	d80aa84d3e46dcad140ecf925f516161	fbdb3ca1-c7c8-437e-a315-25e3bc623236	4249746
d721071e-6c0e-46df-9158-1fe37a64f1ed	[{'case_id': 'ba89cb4f-cd63-47b1-9550-76fdaff89f2e'}]	a78e7939-a1ea-4b9d-ae55-3c1dc985bbd8.rna_seq.augmented_star_gene_counts.tsv	5bcdbae19f886f4deea378e5c12cbc05	d721071e-6c0e-46df-9158-1fe37a64f1ed	4246513
196aed5b-6812-47c5-ad7b-4dd1743ed0b5	[{'case_id': '3ecb0147-276d-486c-9af0-ce437c24ba83'}]	8cf6a0f3-9dfb-41f5-b855-c313c583e707.rna_seq.augmented_star_gene_counts.tsv	cbade97e98a4cc70f1e2dc2d7b1e8588	196aed5b-6812-47c5-ad7b-4dd1743ed0b5	4237523
f88ba6a1-27bf-43fa-a2c7-05db1eb9e8ea	[{'case_id': '623befd6-0ca4-4a6c-9cf5-d9385c3b718f'}]	cfba3fd3-4d84-46e6-9c12-8bf8481b35aa.rna_seq.augmented_star_gene_counts.tsv	b29255fefee625cb100f692dc30cf89a	f88ba6a1-27bf-43fa-a2c7-05db1eb9e8ea	4251779
121a48ed-798d-4102-bb8f-e736570e18d6	[{'case_id': '3efa245d-177d-4ef9-94f7-f554c54e345e'}]	f988afae-48f8-4ecc-bb84-87924b454bf0.rna_seq.augmented_star_gene_counts.tsv	0573715f49c871bd7d5d2aee6ec9cb57	121a48ed-798d-4102-bb8f-e736570e18d6	4233710
2ff175d2-100f-4ce8-8d1e-b3b95b41ae56	[{'case_id': 'baf5e81f-2322-41ec-9053-b9559a7993bc'}]	7d746ed3-9bfa-4f66-9c5a-594284ecd811.rna_seq.augmented_star_gene_counts.tsv	494a8c926b3e402469e341bb11dd17a7	2ff175d2-100f-4ce8-8d1e-b3b95b41ae56	4232581
0d140db1-dc0d-431d-b389-846d05bbb827	[{'case_id': '408cb583-6dc3-4698-8bd2-e284042bd5ef'}]	d0ee5ff7-a49a-4633-93a6-40c9e29fb0b7.rna_seq.augmented_star_gene_counts.tsv	26025025d0192577ed275c5b45044abc	0d140db1-dc0d-431d-b389-846d05bbb827	4243387
8ebe0bf6-11fa-418d-918c-5c73f0e7e9ac	[{'case_id': '417dea5f-f68e-4dab-940e-43ae8c67e5e6'}]	466a4121-0583-47ee-9d54-1f1c2d47e381.rna_seq.augmented_star_gene_counts.tsv	35a81c74d92ac7e70710345489e2b27b	8ebe0bf6-11fa-418d-918c-5c73f0e7e9ac	4265890
908283cf-b948-4474-906e-bd07195d0805	[{'case_id': '4229e432-6ac5-49d2-b58a-e8713ddb79bd'}]	412b96f4-4463-49ab-aee6-78b3859e7b70.rna_seq.augmented_star_gene_counts.tsv	9a0f4716d4f2fa3f65008d608eadcec9	908283cf-b948-4474-906e-bd07195d0805	4239046
7774e389-c3c5-4abf-846c-4e8eead7e521	[{'case_id': '9848307d-1bd5-40c1-b655-a33297aaf74f'}]	20658f84-7e36-440f-9e88-08eab304813b.rna_seq.augmented_star_gene_counts.tsv	4241180e56e3e204ec12d2342f790a28	7774e389-c3c5-4abf-846c-4e8eead7e521	4239760
e18e1661-70dd-4b36-ae6c-c0265fbe01bb	[{'case_id': 'b8a615f9-d19b-4b09-8ec8-0674e5c648cd'}]	7647345c-1654-490f-9a18-b43005225bce.rna_seq.augmented_star_gene_counts.tsv	f682046129399e7ef7eda5e5a58234ff	e18e1661-70dd-4b36-ae6c-c0265fbe01bb	4243962
4c57cb4f-b4dc-4cfa-9af5-1447422c5b95	[{'case_id': '994ca1f5-ad10-44ec-aa21-71fc2940653b'}]	171e095d-2236-43c8-9670-23608e6cc8ab.rna_seq.augmented_star_gene_counts.tsv	d76f9be258dfba8ce49cee4b93aaec0f	4c57cb4f-b4dc-4cfa-9af5-1447422c5b95	4237013
1277b2ec-0374-403f-8bba-cb57aeeb0d01	[{'case_id': '80419545-4e5d-4baf-8948-f84589b5ef3e'}]	0631de29-6e9a-4928-ab8a-c76bd44dbd45.rna_seq.augmented_star_gene_counts.tsv	7c55960e1c21ea1ab385725aee1da6e4	1277b2ec-0374-403f-8bba-cb57aeeb0d01	4242672
707414cc-7f34-41c6-8803-6641521a4069	[{'case_id': 'b7f74ae1-6f58-447c-be50-a7666eb19d9a'}]	b1d64529-4f34-4644-b0e7-20606827ccd4.rna_seq.augmented_star_gene_counts.tsv	376775c07a9d2429cc5360caa4a64415	707414cc-7f34-41c6-8803-6641521a4069	4221360
3208ca18-f70a-415e-8d10-5e9cb8a24b52	[{'case_id': '8183f0fb-2303-4d7b-bccd-55e5031fc7df'}]	0b59b278-d2f6-4aa6-bf6d-b8d743ae83af.rna_seq.augmented_star_gene_counts.tsv	540d3204cb43d419a04d777f6f6a376b	3208ca18-f70a-415e-8d10-5e9cb8a24b52	4247003
6185d5c4-f757-4baa-bd82-fd4050c57312	[{'case_id': 'b8a44fdf-9cb9-4123-9ab0-4bc198921fee'}]	a32190c5-a193-4e90-ac98-38a600bb10f0.rna_seq.augmented_star_gene_counts.tsv	7bfb9c9ed5c5d2e0c65d0975e98b49b3	6185d5c4-f757-4baa-bd82-fd4050c57312	4243115
247f1d7d-fc33-4f35-aca7-60aa1c9631ad	[{'case_id': 'f954de05-1b44-4087-8933-6cc72d81028d'}]	ba42632e-b94c-4620-adcf-a0585652860f.rna_seq.augmented_star_gene_counts.tsv	d139f950bb2c7258ade5ea931edd9105	247f1d7d-fc33-4f35-aca7-60aa1c9631ad	4230073
158cc60a-89b0-40f0-8536-8c0f0e31429b	[{'case_id': 'fb57c598-b45b-478a-9d34-ca1f050d5b7c'}]	a5e348aa-d0fd-40fb-a171-b51a36e53612.rna_seq.augmented_star_gene_counts.tsv	e3ceb495d8d999ca4a041239cff23c81	158cc60a-89b0-40f0-8536-8c0f0e31429b	4234270
ac16e2b7-9566-4330-8e13-4b31b92410e4	[{'case_id': 'fe2cd610-aa52-4789-ac62-7683281bb22f'}]	94367ad2-de29-4beb-8dab-f79174894cd2.rna_seq.augmented_star_gene_counts.tsv	c02d45b6d17832457718951be88472d7	ac16e2b7-9566-4330-8e13-4b31b92410e4	4231779
d93c4b85-2617-43d9-8017-ed3a82dc4117	[{'case_id': 'fac173a8-1613-4bd4-87ba-83a2cfe8a37d'}]	5cb07e9d-28b8-41bf-bbb5-b8b56cc12cdc.rna_seq.augmented_star_gene_counts.tsv	db427cea18f071da2a8f9ac75b41f875	d93c4b85-2617-43d9-8017-ed3a82dc4117	4238882
477f941f-1fb8-438f-802e-2e7fe6552fab	[{'case_id': 'fec0da58-1047-44d2-b6d1-c18cceed43dc'}]	5e36c4a2-fc6b-418f-80ab-dbd95b26a39e.rna_seq.augmented_star_gene_counts.tsv	759d854ea195e75919812cfcaf4fa545	477f941f-1fb8-438f-802e-2e7fe6552fab	4234882
800ca72f-4bd7-46d7-904b-bcda2fa3500c	[{'case_id': 'ff0f875f-113a-4c0f-8c0a-4259cd496e6d'}]	c58a5583-7b04-4b67-9372-e161e18d7de1.rna_seq.augmented_star_gene_counts.tsv	b5dc20e532aea0ccd78a17051879c228	800ca72f-4bd7-46d7-904b-bcda2fa3500c	4256989
